orig_index,id,path,label,status,reason,width,height
4792,004793.jpg,/data/meteorite-identification/train_images/004793.jpg,1,keep,,1440,1080
4793,004794.jpg,/data/meteorite-identification/train_images/004794.jpg,0,keep,,300,253
4794,004795.jpg,/data/meteorite-identification/train_images/004795.jpg,0,keep,,800,533
4795,004796.jpg,/data/meteorite-identification/train_images/004796.jpg,1,keep,,3264,2176
4796,004797.jpg,/data/meteorite-identification/train_images/004797.jpg,1,keep,,640,427
4797,004798.jpg,/data/meteorite-identification/train_images/004798.jpg,1,keep,,640,495
4798,004799.jpg,/data/meteorite-identification/train_images/004799.jpg,1,keep,,1200,1200
4799,004800.jpg,/data/meteorite-identification/train_images/004800.jpg,1,keep,,597,512
4800,004801.jpg,/data/meteorite-identification/train_images/004801.jpg,0,keep,,1496,1504
4801,004802.jpg,/data/meteorite-identification/train_images/004802.jpg,0,keep,,612,408
4802,004803.jpg,/data/meteorite-identification/train_images/004803.jpg,1,keep,,780,585
4803,004804.jpg,/data/meteorite-identification/train_images/004804.jpg,0,keep,,1920,1408
4804,004805.jpg,/data/meteorite-identification/train_images/004805.jpg,1,keep,,634,451
4805,004806.jpg,/data/meteorite-identification/train_images/004806.jpg,0,keep,,1920,1272
4806,004807.jpg,/data/meteorite-identification/train_images/004807.jpg,1,keep,,800,719
4807,004808.jpg,/data/meteorite-identification/train_images/004808.jpg,0,keep,,1920,1272
4808,004809.jpg,/data/meteorite-identification/train_images/004809.jpg,0,keep,,262,193
4809,004810.jpg,/data/meteorite-identification/train_images/004810.jpg,0,keep,,1920,1272
4810,004811.jpg,/data/meteorite-identification/train_images/004811.jpg,0,keep,,1024,680
4811,004812.jpg,/data/meteorite-identification/train_images/004812.jpg,0,keep,,1024,680
4812,004813.jpg,/data/meteorite-identification/train_images/004813.jpg,1,keep,,780,752
4813,004814.jpg,/data/meteorite-identification/train_images/004814.jpg,0,keep,,1920,1440
4814,004815.jpg,/data/meteorite-identification/train_images/004815.jpg,0,keep,,1024,680
4815,004816.jpg,/data/meteorite-identification/train_images/004816.jpg,1,keep,,800,800
4816,004817.jpg,/data/meteorite-identification/train_images/004817.jpg,1,keep,,3264,2448
4817,004818.jpg,/data/meteorite-identification/train_images/004818.jpg,1,keep,,640,427
4818,004819.jpg,/data/meteorite-identification/train_images/004819.jpg,1,keep,,750,551
4819,004820.jpg,/data/meteorite-identification/train_images/004820.jpg,0,keep,,1024,680
4820,004821.jpg,/data/meteorite-identification/train_images/004821.jpg,0,keep,,800,533
4821,004822.jpg,/data/meteorite-identification/train_images/004822.jpg,1,keep,,800,800
4822,004823.jpg,/data/meteorite-identification/train_images/004823.jpg,0,keep,,1920,1272
4823,004824.jpg,/data/meteorite-identification/train_images/004824.jpg,1,keep,,450,338
4824,004825.jpg,/data/meteorite-identification/train_images/004825.jpg,1,keep,,800,600
4825,004826.jpg,/data/meteorite-identification/train_images/004826.jpg,0,keep,,1920,1272
4826,004827.jpeg,/data/meteorite-identification/train_images/004827.jpeg,0,keep,,273,184
4827,004828.jpg,/data/meteorite-identification/train_images/004828.jpg,1,keep,,1080,1440
4828,004829.jpg,/data/meteorite-identification/train_images/004829.jpg,0,keep,,295,171
4829,004830.jpg,/data/meteorite-identification/train_images/004830.jpg,0,keep,,261,241
4830,004831.jpg,/data/meteorite-identification/train_images/004831.jpg,1,keep,,1080,1440
4831,004832.jpg,/data/meteorite-identification/train_images/004832.jpg,1,keep,,1440,1080
4832,004833.jpg,/data/meteorite-identification/train_images/004833.jpg,1,keep,,400,300
4833,004834.jpg,/data/meteorite-identification/train_images/004834.jpg,0,keep,,706,346
4834,004835.jpg,/data/meteorite-identification/train_images/004835.jpg,1,keep,,1080,1440
4835,004836.jpg,/data/meteorite-identification/train_images/004836.jpg,0,keep,,1920,1272
4836,004837.jpg,/data/meteorite-identification/train_images/004837.jpg,1,keep,,1080,1440
4837,004838.jpg,/data/meteorite-identification/train_images/004838.jpg,0,keep,,1920,1272
4838,004839.jpg,/data/meteorite-identification/train_images/004839.jpg,1,keep,,450,413
4839,004840.jpg,/data/meteorite-identification/train_images/004840.jpg,0,keep,,1496,1120
4840,004841.jpg,/data/meteorite-identification/train_images/004841.jpg,0,keep,,612,406
4841,004842.jpg,/data/meteorite-identification/train_images/004842.jpg,1,keep,,800,464
4842,004843.jpg,/data/meteorite-identification/train_images/004843.jpg,0,keep,,280,188
4843,004844.jpg,/data/meteorite-identification/train_images/004844.jpg,1,keep,,1080,1440
4844,004845.jpg,/data/meteorite-identification/train_images/004845.jpg,1,keep,,700,700
4845,004846.jpg,/data/meteorite-identification/train_images/004846.jpg,1,keep,,1080,1440
4846,004847.jpg,/data/meteorite-identification/train_images/004847.jpg,0,keep,,1269,884
4847,004848.jpg,/data/meteorite-identification/train_images/004848.jpg,0,keep,,1000,728
4848,004849.jpg,/data/meteorite-identification/train_images/004849.jpg,0,keep,,4032,3024
4849,004850.jpg,/data/meteorite-identification/train_images/004850.jpg,0,keep,,238,160
4850,004851.jpg,/data/meteorite-identification/train_images/004851.jpg,1,keep,,1080,1440
4851,004852.jpg,/data/meteorite-identification/train_images/004852.jpg,0,keep,,1920,1272
4852,004853.jpg,/data/meteorite-identification/train_images/004853.jpg,0,keep,,1024,680
4853,004854.jpg,/data/meteorite-identification/train_images/004854.jpg,1,keep,,1200,1200
4854,004855.jpg,/data/meteorite-identification/train_images/004855.jpg,1,keep,,800,600
4855,004856.jpg,/data/meteorite-identification/train_images/004856.jpg,0,keep,,1920,1272
4856,004857.jpg,/data/meteorite-identification/train_images/004857.jpg,0,keep,,612,408
4857,004858.jpg,/data/meteorite-identification/train_images/004858.jpg,1,keep,,800,800
4858,004859.jpg,/data/meteorite-identification/train_images/004859.jpg,1,keep,,640,480
4859,004860.jpg,/data/meteorite-identification/train_images/004860.jpg,0,keep,,1920,1272
4860,004861.jpg,/data/meteorite-identification/train_images/004861.jpg,1,keep,,640,480
4861,004862.jpg,/data/meteorite-identification/train_images/004862.jpg,0,keep,,1920,1272
4862,004863.jpg,/data/meteorite-identification/train_images/004863.jpg,1,keep,,640,427
4863,004864.jpg,/data/meteorite-identification/train_images/004864.jpg,1,keep,,640,480
4864,004865.jpg,/data/meteorite-identification/train_images/004865.jpg,0,keep,,1920,1272
4865,004866.jpg,/data/meteorite-identification/train_images/004866.jpg,0,keep,,1024,768
4866,004867.jpg,/data/meteorite-identification/train_images/004867.jpg,0,keep,,474,239
4867,004868.jpg,/data/meteorite-identification/train_images/004868.jpg,0,keep,,4032,2688
4868,004869.jpg,/data/meteorite-identification/train_images/004869.jpg,1,keep,,1200,1200
4869,004870.jpg,/data/meteorite-identification/train_images/004870.jpg,1,keep,,1080,1440
4870,004871.jpg,/data/meteorite-identification/train_images/004871.jpg,0,keep,,1920,1440
4871,004872.jpg,/data/meteorite-identification/train_images/004872.jpg,0,keep,,612,410
4872,004873.jpg,/data/meteorite-identification/train_images/004873.jpg,0,keep,,1920,1272
4873,004874.jpg,/data/meteorite-identification/train_images/004874.jpg,1,keep,,1080,1440
4874,004875.jpg,/data/meteorite-identification/train_images/004875.jpg,1,keep,,432,333
4875,004876.jpg,/data/meteorite-identification/train_images/004876.jpg,1,keep,,650,448
4876,004877.jpg,/data/meteorite-identification/train_images/004877.jpg,1,keep,,640,480
4877,004878.jpg,/data/meteorite-identification/train_images/004878.jpg,1,keep,,1440,1080
4878,004879.jpg,/data/meteorite-identification/train_images/004879.jpg,0,keep,,1920,1272
4879,004880.jpg,/data/meteorite-identification/train_images/004880.jpg,0,keep,,150,200
4880,004881.jpg,/data/meteorite-identification/train_images/004881.jpg,0,keep,,219,146
4881,004882.jpg,/data/meteorite-identification/train_images/004882.jpg,1,keep,,467,700
4882,004883.jpg,/data/meteorite-identification/train_images/004883.jpg,1,keep,,810,1080
4883,004884.jpg,/data/meteorite-identification/train_images/004884.jpg,0,keep,,1920,1272
4884,004885.jpg,/data/meteorite-identification/train_images/004885.jpg,1,keep,,800,800
4885,004886.jpg,/data/meteorite-identification/train_images/004886.jpg,1,keep,,1200,1200
4886,004887.jpg,/data/meteorite-identification/train_images/004887.jpg,1,keep,,1080,1440
4887,004888.jpg,/data/meteorite-identification/train_images/004888.jpg,0,keep,,612,408
4888,004889.jpg,/data/meteorite-identification/train_images/004889.jpg,1,keep,,1440,1080
4889,004890.jpg,/data/meteorite-identification/train_images/004890.jpg,0,keep,,1920,1272
4890,004891.jpg,/data/meteorite-identification/train_images/004891.jpg,1,keep,,1080,1440
4891,004892.jpg,/data/meteorite-identification/train_images/004892.jpg,0,keep,,804,740
4892,004893.jpg,/data/meteorite-identification/train_images/004893.jpg,0,keep,,704,600
4893,004894.jpg,/data/meteorite-identification/train_images/004894.jpg,1,keep,,400,300
4894,004895.jpg,/data/meteorite-identification/train_images/004895.jpg,0,keep,,405,275
4895,004896.jpg,/data/meteorite-identification/train_images/004896.jpg,1,keep,,800,600
4896,004897.jpg,/data/meteorite-identification/train_images/004897.jpg,0,keep,,1920,1272
4897,004898.jpg,/data/meteorite-identification/train_images/004898.jpg,0,keep,,1920,1280
4898,004899.jpg,/data/meteorite-identification/train_images/004899.jpg,0,keep,,1920,1272
4899,004900.jpg,/data/meteorite-identification/train_images/004900.jpg,0,keep,,1920,1272
4900,004901.jpg,/data/meteorite-identification/train_images/004901.jpg,0,keep,,1920,1272
4901,004902.jpg,/data/meteorite-identification/train_images/004902.jpg,0,keep,,1024,768
4902,004903.jpg,/data/meteorite-identification/train_images/004903.jpg,0,keep,,739,534
4903,004904.jpg,/data/meteorite-identification/train_images/004904.jpg,1,keep,,1440,1080
4904,004905.jpg,/data/meteorite-identification/train_images/004905.jpg,0,keep,,800,600
4905,004906.jpg,/data/meteorite-identification/train_images/004906.jpg,1,keep,,528,384
4906,004907.jpg,/data/meteorite-identification/train_images/004907.jpg,1,keep,,1080,1440
4907,004908.jpg,/data/meteorite-identification/train_images/004908.jpg,0,keep,,1920,1272
4908,004909.jpg,/data/meteorite-identification/train_images/004909.jpg,1,keep,,640,486
4909,004910.jpg,/data/meteorite-identification/train_images/004910.jpg,0,keep,,225,225
4910,004911.jpg,/data/meteorite-identification/train_images/004911.jpg,0,keep,,1024,680
4911,004912.jpg,/data/meteorite-identification/train_images/004912.jpg,0,keep,,1440,1920
4912,004913.jpg,/data/meteorite-identification/train_images/004913.jpg,0,keep,,434,306
4913,004914.jpg,/data/meteorite-identification/train_images/004914.jpg,1,keep,,3264,2448
4914,004915.jpg,/data/meteorite-identification/train_images/004915.jpg,1,keep,,1080,1440
4915,004916.jpg,/data/meteorite-identification/train_images/004916.jpg,1,keep,,3264,2448
4916,004917.jpg,/data/meteorite-identification/train_images/004917.jpg,1,keep,,578,381
4917,004918.jpg,/data/meteorite-identification/train_images/004918.jpg,1,keep,,1080,1440
4918,004919.jpg,/data/meteorite-identification/train_images/004919.jpg,1,keep,,1024,768
4919,004920.jpg,/data/meteorite-identification/train_images/004920.jpg,0,keep,,343,226
4920,004921.jpg,/data/meteorite-identification/train_images/004921.jpg,1,keep,,1080,1440
4921,004922.jpg,/data/meteorite-identification/train_images/004922.jpg,0,keep,,421,277
4922,004923.jpg,/data/meteorite-identification/train_images/004923.jpg,1,keep,,800,600
4923,004924.jpg,/data/meteorite-identification/train_images/004924.jpg,1,keep,,800,772
4924,004925.jpg,/data/meteorite-identification/train_images/004925.jpg,0,keep,,1920,1272
4925,004926.jpg,/data/meteorite-identification/train_images/004926.jpg,0,keep,,1920,1272
4926,004927.jpg,/data/meteorite-identification/train_images/004927.jpg,1,keep,,640,426
4927,004928.jpg,/data/meteorite-identification/train_images/004928.jpg,1,keep,,800,800
4928,004929.jpg,/data/meteorite-identification/train_images/004929.jpg,0,keep,,176,135
4929,004930.jpg,/data/meteorite-identification/train_images/004930.jpg,0,keep,,259,195
4930,004931.jpg,/data/meteorite-identification/train_images/004931.jpg,1,keep,,800,763
4931,004932.jpg,/data/meteorite-identification/train_images/004932.jpg,0,keep,,612,410
4932,004933.jpg,/data/meteorite-identification/train_images/004933.jpg,1,keep,,1080,1440
4933,004934.jpg,/data/meteorite-identification/train_images/004934.jpg,0,keep,,1920,1272
4934,004935.jpg,/data/meteorite-identification/train_images/004935.jpg,1,keep,,400,300
4935,004936.jpg,/data/meteorite-identification/train_images/004936.jpg,1,keep,,640,480
4936,004937.jpg,/data/meteorite-identification/train_images/004937.jpg,0,keep,,800,530
4937,004938.jpg,/data/meteorite-identification/train_images/004938.jpg,0,keep,,1024,680
4938,004939.jpg,/data/meteorite-identification/train_images/004939.jpg,0,keep,,1920,1272
4939,004940.jpg,/data/meteorite-identification/train_images/004940.jpg,1,keep,,450,300
4940,004941.jpg,/data/meteorite-identification/train_images/004941.jpg,1,keep,,1080,1440
4941,004942.jpg,/data/meteorite-identification/train_images/004942.jpg,0,keep,,1920,1272
4942,004943.jpg,/data/meteorite-identification/train_images/004943.jpg,0,keep,,300,188
4943,004944.jpg,/data/meteorite-identification/train_images/004944.jpg,1,drop,too_large(>4096),4896,3672
4944,004945.jpg,/data/meteorite-identification/train_images/004945.jpg,1,keep,,640,480
4945,004946.jpg,/data/meteorite-identification/train_images/004946.jpg,1,keep,,1080,1440
4946,004947.jpg,/data/meteorite-identification/train_images/004947.jpg,0,keep,,230,167
4947,004948.jpg,/data/meteorite-identification/train_images/004948.jpg,1,keep,,800,800
4948,004949.jpeg,/data/meteorite-identification/train_images/004949.jpeg,1,keep,,800,556
4949,004950.jpg,/data/meteorite-identification/train_images/004950.jpg,0,keep,,1920,1272
4950,004951.jpg,/data/meteorite-identification/train_images/004951.jpg,1,keep,,1080,1440
4951,004952.jpg,/data/meteorite-identification/train_images/004952.jpg,1,keep,,1080,1440
4952,004953.jpg,/data/meteorite-identification/train_images/004953.jpg,0,keep,,612,406
4953,004954.jpg,/data/meteorite-identification/train_images/004954.jpg,1,keep,,640,480
4954,004955.jpg,/data/meteorite-identification/train_images/004955.jpg,1,keep,,800,800
4955,004956.jpg,/data/meteorite-identification/train_images/004956.jpg,0,keep,,345,348
4956,004957.jpg,/data/meteorite-identification/train_images/004957.jpg,1,keep,,730,460
4957,004958.jpg,/data/meteorite-identification/train_images/004958.jpg,0,keep,,1920,1272
4958,004959.jpg,/data/meteorite-identification/train_images/004959.jpg,1,keep,,513,513
4959,004960.jpg,/data/meteorite-identification/train_images/004960.jpg,0,keep,,1920,1272
4960,004961.jpg,/data/meteorite-identification/train_images/004961.jpg,0,keep,,612,523
4961,004962.jpg,/data/meteorite-identification/train_images/004962.jpg,1,keep,,800,800
4962,004963.jpg,/data/meteorite-identification/train_images/004963.jpg,0,keep,,3024,3024
4963,004964.jpg,/data/meteorite-identification/train_images/004964.jpg,1,keep,,388,364
4964,004965.jpg,/data/meteorite-identification/train_images/004965.jpg,0,keep,,1920,1272
4965,004966.jpg,/data/meteorite-identification/train_images/004966.jpg,0,keep,,1920,1272
4966,004967.jpg,/data/meteorite-identification/train_images/004967.jpg,1,keep,,1200,1200
4967,004968.jpg,/data/meteorite-identification/train_images/004968.jpg,0,keep,,1920,1272
4968,004969.jpg,/data/meteorite-identification/train_images/004969.jpg,1,keep,,538,492
4969,004970.jpg,/data/meteorite-identification/train_images/004970.jpg,0,keep,,1920,1272
4970,004971.jpg,/data/meteorite-identification/train_images/004971.jpg,0,keep,,1920,1272
4971,004972.jpg,/data/meteorite-identification/train_images/004972.jpg,1,keep,,1080,1440
4972,004973.jpg,/data/meteorite-identification/train_images/004973.jpg,0,keep,,612,408
4973,004974.jpg,/data/meteorite-identification/train_images/004974.jpg,1,keep,,800,800
4974,004975.jpg,/data/meteorite-identification/train_images/004975.jpg,1,keep,,800,800
4975,004976.jpg,/data/meteorite-identification/train_images/004976.jpg,1,keep,,799,732
4976,004977.jpg,/data/meteorite-identification/train_images/004977.jpg,1,keep,,1080,1440
4977,004978.jpg,/data/meteorite-identification/train_images/004978.jpg,1,keep,,500,426
4978,004979.jpg,/data/meteorite-identification/train_images/004979.jpg,0,keep,,2868,3684
